VEHICLE INFORMATION
Type	Number	Capacity	Endurance	 Speed	 Unit cost
Truck	    2	      500	     8.00	   35	   1.0
Drone	    2	       30	     1.00	   70	   0.2

CUSTOMER INFORMATION
Id 	X	Y	Demand_D	Demand_P
0  	15.00	15.00	    0.00	    0.00
1  	2.48	13.64	   12.00	   15.00
2  	1.64	19.22	   52.00	   35.00
3  	3.42	7.92	    4.00	    0.00
4  	15.46	21.57	   39.00	   38.00
5  	27.29	25.47	   14.00	    4.00
6  	8.49	20.89	   11.00	    5.00
7  	1.68	17.59	   14.00	   13.00
8  	20.73	2.10	    5.00	   18.00
9  	15.52	1.35	    0.00	    0.00
10 	12.58	27.07	   12.00	    8.00
11 	15.00	15.00	    0.00	    0.00

Distance For Drone
    0	    1	    12.6
    0	    2	    14.0
    0	    3	    13.6
    0	    4	     6.6
    0	    5	    16.1
    0	    6	     8.8
    0	    7	    13.6
    0	    8	    14.1
    0	    9	    13.7
    0	   10	    12.3
    1	    2	     5.6
    1	    3	     5.8
    1	    4	    15.2
    1	    5	    27.5
    1	    6	     9.4
    1	    7	     4.0
    1	    8	    21.6
    1	    9	    17.9
    1	   10	    16.8
    1	   11	    12.6
    2	    1	     5.6
    2	    3	    11.4
    2	    4	    14.0
    2	    5	    26.4
    2	    6	     7.1
    2	    7	     1.6
    2	    8	    25.6
    2	    9	    22.6
    2	   10	    13.5
    2	   11	    14.0
    3	    1	     5.8
    3	    2	    11.4
    3	    4	    18.2
    3	    5	    29.6
    3	    6	    13.9
    3	    7	     9.8
    3	    8	    18.3
    3	    9	    13.8
    3	   10	    21.2
    3	   11	    13.6
    4	    1	    15.2
    4	    2	    14.0
    4	    3	    18.2
    4	    5	    12.5
    4	    6	     7.0
    4	    7	    14.3
    4	    8	    20.2
    4	    9	    20.2
    4	   10	     6.2
    4	   11	     6.6
    5	    1	    27.5
    5	    2	    26.4
    5	    3	    29.6
    5	    4	    12.5
    5	    6	    19.3
    5	    7	    26.8
    5	    8	    24.3
    5	    9	    26.8
    5	   10	    14.8
    5	   11	    16.1
    6	    1	     9.4
    6	    2	     7.1
    6	    3	    13.9
    6	    4	     7.0
    6	    5	    19.3
    6	    7	     7.6
    6	    8	    22.4
    6	    9	    20.8
    6	   10	     7.4
    6	   11	     8.8
    7	    1	     4.0
    7	    2	     1.6
    7	    3	     9.8
    7	    4	    14.3
    7	    5	    26.8
    7	    6	     7.6
    7	    8	    24.6
    7	    9	    21.3
    7	   10	    14.4
    7	   11	    13.6
    8	    1	    21.6
    8	    2	    25.6
    8	    3	    18.3
    8	    4	    20.2
    8	    5	    24.3
    8	    6	    22.4
    8	    7	    24.6
    8	    9	     5.3
    8	   10	    26.3
    8	   11	    14.1
    9	    1	    17.9
    9	    2	    22.6
