VEHICLE INFORMATION
Type	Number	Capacity	Endurance	 Speed	 Unit cost
Truck	    2	      500	     8.00	   35	   1.000
Drone	    1	       30	     1.00	   70	   0.200

CUSTOMER INFORMATION
Id 	X	Y	Demand_D	Demand_P
0  	15.00	15.00	    0.00	    0.00
1  	22.18	16.93	   22.00	    8.00
2  	5.89	1.50	    6.00	    1.00
3  	16.32	25.89	   24.00	   20.00
4  	25.94	21.94	    5.00	   12.00
5  	15.25	11.97	    6.00	   16.00
6  	2.15	17.71	    9.00	   20.00
7  	7.22	3.07	    3.00	   23.00
8  	29.34	3.28	    1.00	   18.00
9  	19.80	29.53	   18.00	   16.00
10 	15.28	9.06	   12.00	   11.00
11 	23.37	2.93	   21.00	   21.00
12 	0.47	10.38	    1.00	   16.00
13 	18.08	17.44	   11.00	   24.00
14 	5.86	16.51	    6.00	    1.00
15 	29.72	5.93	   55.00	   41.00
16 	22.62	28.52	   24.00	   15.00
17 	22.63	11.24	   22.00	    3.00
18 	17.78	0.74	    1.00	    5.00
19 	0.61	29.21	   19.00	    5.00
20 	23.97	13.03	   10.00	    2.00
21 	0.94	9.95	    1.00	   13.00
22 	18.97	10.03	   14.00	   15.00
23 	23.27	4.05	   22.00	   16.00
24 	5.79	29.55	    7.00	   23.00
25 	14.87	12.11	   23.00	    4.00
26 	15.00	15.00	    0.00	    0.00

Distance For Drone
    0	    1	     7.4
    0	    2	    16.3
    0	    3	    11.0
    0	    4	    13.0
    0	    5	     3.0
    0	    6	    13.1
    0	    7	    14.2
    0	    8	    18.5
    0	    9	    15.3
    0	   10	     5.9
    0	   11	    14.7
    0	   12	    15.2
    0	   13	     3.9
    0	   14	     9.3
    0	   15	    17.3
    0	   16	    15.5
    0	   17	     8.5
    0	   18	    14.5
    0	   19	    20.2
    0	   20	     9.2
    0	   21	    14.9
    0	   22	     6.4
    0	   23	    13.7
    0	   24	    17.2
    0	   25	     2.9
    1	    2	    22.4
    1	    3	    10.7
    1	    4	     6.3
    1	    5	     8.5
    1	    6	    20.0
    1	    7	    20.4
    1	    8	    15.4
    1	    9	    12.8
    1	   10	    10.5
    1	   11	    14.1
    1	   12	    22.7
    1	   13	     4.1
    1	   14	    16.3
    1	   15	    13.3
    1	   16	    11.6
    1	   17	     5.7
    1	   18	    16.8
    1	   19	    24.8
    1	   20	     4.3
    1	   21	    22.4
    1	   22	     7.6
    1	   23	    12.9
    1	   24	    20.7
    1	   25	     8.8
    1	   26	     7.4
    2	    1	    22.4
    2	    3	    26.5
    2	    4	    28.6
    2	    5	    14.0
    2	    6	    16.6
    2	    7	     2.1
    2	    8	    23.5
    2	    9	    31.3
    2	   10	    12.1
    2	   11	    17.5
    2	   12	    10.4
    2	   13	    20.1
    2	   14	    15.0
    2	   15	    24.2
    2	   16	    31.8
    2	   17	    19.4
    2	   18	    11.9
    2	   19	    28.2
    2	   20	    21.4
    2	   21	     9.8
    2	   22	    15.6
    2	   23	    17.6
    2	   24	    28.1
    2	   25	    13.9
    2	   26	    16.3
    3	    1	    10.7
    3	    2	    26.5
    3	    4	    10.4
    3	    5	    14.0
    3	    6	    16.4
    3	    7	    24.6
    3	    8	    26.1
    3	    9	     5.0
    3	   10	    16.9
    3	   11	    24.0
    3	   12	    22.2
    3	   13	     8.6
    3	   14	    14.0
    3	   15	    24.0
    3	   16	     6.8
    3	   17	    16.0
    3	   18	    25.2
    3	   19	    16.1
    3	   20	    15.0
    3	   21	    22.2
    3	   22	    16.1
    3	   23	    22.9
    3	   24	    11.1
    3	   25	    13.9
    3	   26	    11.0
    4	    1	     6.3
    4	    2	    28.6
    4	    3	    10.4
    4	    5	    14.6
    4	    6	    24.2
    4	    7	    26.6
    4	    8	    19.0
    4	    9	     9.8
    4	   10	    16.7
    4	   11	    19.2
    4	   12	    28.0
    4	   13	     9.1
    4	   14	    20.8
    4	   15	    16.5
    4	   16	     7.4
    4	   17	    11.2
    4	   18	    22.7
    4	   19	    26.4
