VEHICLE INFORMATION
Type	Number	Capacity	Endurance	 Speed	 Unit cost
Truck	    2	      500	     8.00	   35	   1.000
Drone	    1	       30	     1.00	   70	   0.200

CUSTOMER INFORMATION
Id 	X	Y	Demand_D	Demand_P
0  	15.00	15.00	    0.00	    0.00
1  	22.02	7.56	   23.00	   15.00
2  	27.13	21.62	   14.00	    3.00
3  	7.18	6.94	    5.00	   20.00
4  	25.82	0.92	    2.00	   16.00
5  	2.31	18.42	   21.00	   15.00
6  	12.93	27.54	    7.00	   20.00
7  	26.33	20.44	   41.00	   76.00
8  	15.94	1.72	    7.00	    1.00
9  	22.29	25.85	   10.00	   10.00
10 	9.44	21.31	   24.00	    1.00
11 	14.72	21.59	   91.00	   30.00
12 	21.96	25.39	    6.00	   15.00
13 	18.75	23.21	   23.00	   20.00
14 	22.08	27.15	   19.00	   14.00
15 	22.82	15.23	   16.00	    8.00
16 	7.76	28.81	    7.00	    5.00
17 	14.93	19.66	   18.00	    2.00
18 	21.53	21.58	   15.00	   23.00
19 	24.26	27.06	   16.00	   16.00
20 	10.62	7.35	    4.00	    1.00
21 	2.05	24.66	    5.00	   21.00
22 	7.68	11.89	   12.00	    7.00
23 	10.14	29.51	   13.00	    8.00
24 	21.16	0.38	    3.00	   11.00
25 	8.86	9.19	    4.00	   15.00
26 	15.00	15.00	    0.00	    0.00

Distance For Drone
    0	    1	    10.2
    0	    2	    13.8
    0	    3	    11.2
    0	    4	    17.8
    0	    5	    13.1
    0	    6	    12.7
    0	    7	    12.6
    0	    8	    13.3
    0	    9	    13.1
    0	   10	     8.4
    0	   11	     6.6
    0	   12	    12.5
    0	   13	     9.0
    0	   14	    14.1
    0	   15	     7.8
    0	   16	    15.6
    0	   17	     4.7
    0	   18	     9.3
    0	   19	    15.2
    0	   20	     8.8
    0	   21	    16.2
    0	   22	     8.0
    0	   23	    15.3
    0	   24	    15.9
    0	   25	     8.5
    1	    2	    15.0
    1	    3	    14.9
    1	    4	     7.7
    1	    5	    22.5
    1	    6	    22.0
    1	    7	    13.6
    1	    8	     8.4
    1	    9	    18.3
    1	   10	    18.6
    1	   11	    15.8
    1	   12	    17.8
    1	   13	    16.0
    1	   14	    19.6
    1	   15	     7.7
    1	   16	    25.6
    1	   17	    14.0
    1	   18	    14.0
    1	   19	    19.6
    1	   20	    11.4
    1	   21	    26.3
    1	   22	    15.0
    1	   23	    25.0
    1	   24	     7.2
    1	   25	    13.3
    1	   26	    10.2
    2	    1	    15.0
    2	    3	    24.8
    2	    4	    20.7
    2	    5	    25.0
    2	    6	    15.4
    2	    7	     1.4
    2	    8	    22.8
    2	    9	     6.4
    2	   10	    17.7
    2	   11	    12.4
    2	   12	     6.4
    2	   13	     8.5
    2	   14	     7.5
