VEHICLE INFORMATION
Type	Number	Capacity	Endurance	 Speed	 Unit cost
Truck	    2	      500	     8.00	   35	   1.000
Drone	    1	       30	     1.00	   70	   0.200

CUSTOMER INFORMATION
Id 	X	Y	Demand_D	Demand_P
0  	15.00	15.00	    0.00	    0.00
1  	1.07	1.24	   24.00	    8.00
2  	8.01	29.98	   17.00	    4.00
3  	4.03	20.38	   17.00	    3.00
4  	1.03	24.10	    1.00	   24.00
5  	17.49	9.11	   17.00	   18.00
6  	29.06	20.42	   11.00	   22.00
7  	10.37	14.72	   22.00	    5.00
8  	29.71	17.59	    8.00	   11.00
9  	13.14	5.97	   34.00	   18.00
10 	5.67	7.44	   12.00	   16.00
11 	4.61	12.89	   16.00	    5.00
12 	17.97	3.95	   14.00	   13.00
13 	0.14	18.20	   21.00	    2.00
14 	15.66	22.72	   21.00	    5.00
15 	8.20	7.49	   23.00	   19.00
16 	5.14	18.37	    0.00	   18.00
17 	16.61	11.75	   24.00	   20.00
18 	25.46	23.84	    3.00	   16.00
19 	15.59	24.77	    9.00	   22.00
20 	0.35	4.50	    7.00	   11.00
21 	11.23	26.31	   17.00	   36.00
22 	22.49	16.61	   22.00	   11.00
23 	18.44	18.70	    5.00	    4.00
24 	27.23	14.26	    9.00	   20.00
25 	18.92	16.47	   56.00	   88.00
26 	15.00	15.00	    0.00	    0.00

Distance For Drone
    0	    1	    19.6
    0	    2	    16.5
    0	    3	    12.2
    0	    4	    16.7
    0	    5	     6.4
    0	    6	    15.1
    0	    7	     4.6
    0	    8	    14.9
    0	    9	     9.2
    0	   10	    12.0
    0	   11	    10.6
    0	   12	    11.4
    0	   13	    15.2
    0	   14	     7.7
    0	   15	    10.1
    0	   16	    10.4
    0	   17	     3.6
    0	   18	    13.7
    0	   19	     9.8
    0	   20	    18.0
    0	   21	    11.9
    0	   22	     7.7
    0	   23	     5.1
    0	   24	    12.3
    0	   25	     4.2
    1	    2	    29.6
    1	    3	    19.4
    1	    4	    22.9
    1	    5	    18.2
    1	    6	    33.9
    1	    7	    16.4
    1	    8	    33.0
    1	    9	    13.0
    1	   10	     7.7
    1	   11	    12.2
    1	   12	    17.1
    1	   13	    17.0
    1	   14	    26.0
    1	   15	     9.5
    1	   16	    17.6
    1	   17	    18.8
    1	   18	    33.3
    1	   19	    27.6
    1	   20	     3.3
    1	   21	    27.1
    1	   22	    26.4
    1	   23	    24.6
    1	   24	    29.2
    1	   25	    23.5
    1	   26	    19.6
    2	    1	    29.6
    2	    3	    10.4
    2	    4	     9.1
    2	    5	    22.9
    2	    6	    23.1
    2	    7	    15.4
    2	    8	    25.0
    2	    9	    24.6
    2	   10	    22.7
    2	   11	    17.4
    2	   12	    27.9
    2	   13	    14.2
    2	   14	    10.5
    2	   15	    22.5
    2	   16	    12.0
    2	   17	    20.2
    2	   18	    18.5
    2	   19	     9.2
    2	   20	    26.6
    2	   21	     4.9
    2	   22	    19.7
    2	   23	    15.4
    2	   24	    24.8
    2	   25	    17.4
    2	   26	    16.5
    3	    1	    19.4
    3	    2	    10.4
    3	    4	     4.8
    3	    5	    17.6
    3	    6	    25.0
    3	    7	     8.5
    3	    8	    25.8
    3	    9	    17.0
    3	   10	    13.0
    3	   11	     7.5
    3	   12	    21.5
    3	   13	     4.5
    3	   14	    11.9
    3	   15	    13.5
    3	   16	     2.3
    3	   17	    15.3
    3	   18	    21.7
    3	   19	    12.4
    3	   20	    16.3
    3	   21	     9.3
    3	   22	    18.8
    3	   23	    14.5
    3	   24	    24.0
    3	   25	    15.4
    3	   26	    12.2
    4	    1	    22.9
    4	    2	     9.1
    4	    3	     4.8
    4	    5	    22.3
    4	    6	    28.3
    4	    7	    13.2
    4	    8	    29.4
    4	    9	    21.8
    4	   10	    17.3
    4	   11	    11.8
    4	   12	    26.3
    4	   13	     6.0
    4	   14	    14.7
    4	   15	    18.1
    4	   16	     7.1
    4	   17	    19.9
    4	   18	    24.4
    4	   19	    14.6
    4	   20	    19.6
    4	   21	    10.4
    4	   22	    22.7
    4	   23	    18.2
    4	   24	    28.0
    4	   25	    19.4
    4	   26	    16.7
    5	    1	    18.2
    5	    2	    22.9
    5	    3	    17.6
    5	    4	    22.3
    5	    6	    16.2
    5	    7	     9.1
    5	    8	    14.9
    5	    9	     5.4
    5	   10	    11.9
    5	   11	    13.4
    5	   12	     5.2
    5	   13	    19.6
    5	   14	    13.7
    5	   15	     9.4
    5	   16	    15.4
    5	   17	     2.8
    5	   18	    16.7
    5	   19	    15.8
    5	   20	    17.7
    5	   21	    18.3
    5	   22	     9.0
    5	   23	     9.6
    5	   24	    11.0
    5	   25	     7.5
    5	   26	     6.4
    6	    1	    33.9
    6	    2	    23.1
    6	    3	    25.0
    6	    4	    28.3
    6	    5	    16.2
    6	    7	    19.5
    6	    8	     2.9
    6	    9	    21.5
    6	   10	    26.8
    6	   11	    25.6
    6	   12	    19.9
    6	   13	    29.0
    6	   14	    13.6
    6	   15	    24.5
    6	   16	    24.0
    6	   17	    15.2
    6	   18	     5.0
    6	   19	    14.2
    6	   20	    32.8
    6	   21	    18.8
    6	   22	     7.6
    6	   23	    10.8
    6	   24	     6.4
    6	   25	    10.9
    6	   26	    15.1
    7	    1	    16.4
    7	    2	    15.4
    7	    3	     8.5
    7	    4	    13.2
    7	    5	     9.1
    7	    6	    19.5
    7	    8	    19.6
    7	    9	     9.2
    7	   10	     8.7
    7	   11	     6.0
    7	   12	    13.2
    7	   13	    10.8
    7	   14	     9.6
    7	   15	     7.5
    7	   16	     6.4
    7	   17	     6.9
    7	   18	    17.6
    7	   19	    11.3
    7	   20	    14.3
    7	   21	    11.6
    7	   22	    12.3
    7	   23	     9.0
    7	   24	    16.9
    7	   25	     8.7
    7	   26	     4.6
    8	    1	    33.0
    8	    2	    25.0
    8	    3	    25.8
    8	    4	    29.4
    8	    5	    14.9
    8	    6	     2.9
    8	    7	    19.6
    8	    9	    20.2
    8	   10	    26.1
    8	   11	    25.5
    8	   12	    18.0
    8	   13	    29.6
    8	   14	    15.0
    8	   15	    23.8
    8	   16	    24.6
    8	   17	    14.3
    8	   18	     7.6
    8	   19	    15.8
    8	   20	    32.1
    8	   21	    20.4
    8	   22	     7.3
    8	   23	    11.3
    8	   24	     4.2
    8	   25	    10.8
    8	   26	    14.9
    9	    1	    13.0
    9	    2	    24.6
    9	    3	    17.0
    9	    4	    21.8
    9	    5	     5.4
    9	    6	    21.5
    9	    7	     9.2
    9	    8	    20.2
    9	   10	     7.6
    9	   11	    11.0
    9	   12	     5.2
    9	   13	    17.8
    9	   14	    16.9
    9	   15	     5.2
    9	   16	    14.8
    9	   17	     6.7
    9	   18	    21.7
    9	   19	    19.0
    9	   20	    12.9
    9	   21	    20.4
    9	   22	    14.2
    9	   23	    13.8
    9	   24	    16.3
    9	   25	    12.0
    9	   26	     9.2
   10	    1	     7.7
   10	    2	    22.7
   10	    3	    13.0
   10	    4	    17.3
   10	    5	    11.9
   10	    6	    26.8
   10	    7	     8.7
   10	    8	    26.1
   10	    9	     7.6
   10	   11	     5.6
   10	   12	    12.8
   10	   13	    12.1
   10	   14	    18.3
   10	   15	     2.5
   10	   16	    10.9
   10	   17	    11.8
   10	   18	    25.7
   10	   19	    20.0
   10	   20	     6.1
   10	   21	    19.7
   10	   22	    19.2
   10	   23	    17.0
   10	   24	    22.6
   10	   25	    16.0
   10	   26	    12.0
   11	    1	    12.2
   11	    2	    17.4
   11	    3	     7.5
   11	    4	    11.8
   11	    5	    13.4
   11	    6	    25.6
   11	    7	     6.0
   11	    8	    25.5
   11	    9	    11.0
   11	   10	     5.6
   11	   12	    16.1
   11	   13	     6.9
   11	   14	    14.8
   11	   15	     6.5
   11	   16	     5.5
   11	   17	    12.1
   11	   18	    23.6
   11	   19	    16.2
   11	   20	     9.4
   11	   21	    15.0
   11	   22	    18.3
   11	   23	    15.0
   11	   24	    22.7
   11	   25	    14.8
   11	   26	    10.6
   12	    1	    17.1
   12	    2	    27.9
   12	    3	    21.5
   12	    4	    26.3
   12	    5	     5.2
   12	    6	    19.9
   12	    7	    13.2
   12	    8	    18.0
   12	    9	     5.2
   12	   10	    12.8
   12	   11	    16.1
   12	   13	    22.8
   12	   14	    18.9
   12	   15	    10.4
   12	   16	    19.3
   12	   17	     7.9
   12	   18	    21.3
