VEHICLE	DRONE						
NUMBER	NUMBER						
9	7						
							
CUSTOMER							
CUST NO.	XCOORD.	YCOORD.	DEMAND	READY TIME	DUE DATE	SERVICE   TIME	COST
							
0	35	35	0	0	1000	0	0
1	41	49	17	636	919	5	0.57
2	35	17	39	74	351	5	0.36
3	55	45	36	498	613	5	0.38
4	55	20	22	470	965	5	0.57
5	15	30	13	20	370	5	0.38
6	25	30	20	266	663	5	0.38
7	20	50	18	292	449	5	0.57
8	10	43	32	288	597	5	0.57
9	55	60	16	254	643	5	0.36
10	30	60	37	496	713	5	0.38
11	20	65	37	33	510	5	0.38
12	50	35	22	170	403	5	0.57
13	30	25	27	426	978	5	0.38
14	15	10	12	32	454	5	0.57
15	30	5	20	30	529	5	0.57
16	10	20	21	222	423	5	0.36
17	5	30	38	409	959	5	0.38
18	20	40	33	349	462	5	0.57
19	15	60	17	215	432	5	0.38
20	45	65	31	538	709	5	0.57
21	45	20	13	156	389	5	0.36
22	45	10	19	280	623	5	0.57
23	55	5	20	36	513	5	0.38
24	65	35	32	633	918	5	0.57
25	65	20	30	400	956	5	0.36
26	45	30	39	548	707	5	0.38
27	35	40	16	5	612	5	0.57
28	41	37	25	44	325	5	0.38
29	64	42	19	129	374	5	0.38
30	40	60	40	115	498	5	0.57
31	31	52	20	91	336	5	0.57
32	35	69	11	602	835	5	0.36
33	53	52	20	24	646	5	0.38
34	65	55	37	487	656	5	0.38
35	63	65	26	439	948	5	0.38
36	2	60	14	41	710	5	0.57
37	20	20	14	563	736	5	0.36
38	5	5	22	147	560	5	0.38
39	60	12	38	33	797	5	0.57
40	40	25	18	243	554	5	0.38
41	42	7	19	225	682	5	0.38
42	24	12	39	25	616	5	0.57
43	23	3	25	578	747	5	0.57
44	11	14	11	72	501	5	0.36
45	6	38	16	29	669	5	0.38
46	2	48	37	458	685	5	0.38
47	8	56	26	34	362	5	0.36
48	13	52	26	694	962	5	0.57
49	6	68	11	444	597	5	0.38
50	47	47	28	499	690	5	0.57
51	49	58	10	296	505	10	2
52	27	43	9	111	362	10	2
53	37	31	14	301	602	10	2
54	57	29	18	595	780	10	2
55	63	23	2	442	917	10	2
56	53	12	6	426	851	10	2
57	32	12	7	366	585	10	2
58	36	26	18	458	980	10	2
59	21	24	28	17	441	10	2
60	17	34	3	651	932	10	2
61	12	24	13	246	421	10	2
62	24	58	19	25	583	10	2
63	27	69	10	34	348	10	2
64	15	77	9	46	523	10	2
65	62	77	20	49	608	10	2
66	49	73	25	440	845	10	2
67	67	5	25	132	563	10	2
68	56	39	36	464	925	10	2
69	37	47	6	12	535	10	2
70	37	56	5	249	968	10	2
71	57	68	15	218	417	10	2
72	47	16	25	22	377	10	2
73	44	17	9	263	444	10	2
74	46	13	71	479	965	10	2
75	49	11	70	182	399	10	2
76	49	42	100	166	497	10	2
77	53	43	76	430	970	10	2
78	61	52	93	212	671	10	2
79	57	48	87	273	580	10	2
80	56	37	51	452	968	10	2
81	55	54	55	388	479	10	2
82	15	47	76	99	352	10	2
83	14	37	76	21	328	10	2
84	11	31	86	323	624	10	2
85	16	22	86	333	504	10	2
86	4	18	65	350	503	10	2
87	28	18	64	380	487	10	2
88	26	52	73	114	553	10	2
89	26	35	85	649	981	10	2
90	31	67	79	345	534	10	2
91	15	19	87	675	930	10	2
92	22	22	56	18	673	10	2
93	18	24	59	339	969	10	2
94	26	27	52	403	536	10	2
95	25	24	54	22	301	10	2
96	22	27	89	565	732	10	2
97	25	21	72	582	703	10	2
98	19	21	54	122	367	10	2
99	20	26	62	185	580	10	2
100	18	18	96	297	965	10	2
							
