VEHICLE INFORMATION
Type	Number	Capacity	Endurance	 Speed	 Unit cost
Truck	    3	      500	     8.00	   35	   1.000
Drone	    1	       20	     1.00	   70	   0.200

CUSTOMER INFORMATION
Id 	X	Y	Demand_D	Demand_P
0  	15.00	15.00	    0.00	    0.00
1  	5.34	28.25	    1.00	   10.00
2  	13.90	21.48	   18.00	   22.00
3  	12.69	22.68	    6.00	   16.00
4  	24.44	14.36	   12.00	   22.00
5  	15.23	25.62	    5.00	    5.00
6  	23.76	7.18	    7.00	   18.00
7  	10.41	18.64	   18.00	   21.00
8  	24.99	19.62	    9.00	   17.00
9  	15.20	7.17	   21.00	   24.00
10 	12.19	23.45	    6.00	   12.00
11 	5.73	19.96	   16.00	   16.00
12 	26.32	25.51	   94.00	   91.00
13 	18.78	13.03	    3.00	   22.00
14 	20.64	20.59	   17.00	   23.00
15 	3.07	13.31	   13.00	    8.00
16 	14.27	12.55	   13.00	   24.00
17 	10.55	20.27	    6.00	    3.00
18 	6.50	0.24	   17.00	   21.00
19 	14.69	15.62	   20.00	    1.00
20 	17.12	3.20	   12.00	   17.00
21 	21.78	16.74	   22.00	   11.00
22 	7.57	16.64	   19.00	   14.00
23 	20.98	15.15	    4.00	    4.00
24 	12.16	24.64	    4.00	   21.00
25 	24.88	2.24	   19.00	   18.00
26 	14.02	8.60	   17.00	    1.00
27 	28.42	24.14	   15.00	    3.00
28 	29.07	6.01	   21.00	   10.00
29 	2.64	16.87	   14.00	    9.00
30 	15.35	3.11	    1.00	   22.00
31 	12.90	24.08	   13.00	    2.00
32 	14.82	6.11	   16.00	    3.00
33 	9.84	29.74	    7.00	   17.00
34 	3.45	6.90	    5.00	   24.00
35 	6.87	10.67	    1.00	   22.00
36 	25.97	15.21	   19.00	    8.00
37 	23.92	9.80	   18.00	   21.00
38 	26.63	19.50	    1.00	   22.00
39 	6.94	14.80	   18.00	    4.00
40 	25.82	20.96	    9.00	   17.00
41 	9.01	5.06	   24.00	   24.00
42 	4.02	5.59	    4.00	    3.00
43 	12.40	5.58	   16.00	   22.00
44 	6.11	19.97	   12.00	   22.00
45 	28.57	26.62	    8.00	   10.00
46 	16.01	4.83	    3.00	    2.00
47 	1.69	17.13	    1.00	    0.00
48 	25.43	25.69	   23.00	   17.00
49 	5.88	29.66	   19.00	    6.00
50 	18.95	24.90	   14.00	   15.00
51 	15.00	15.00	    0.00	    0.00

Distance For Drone
    0	    1	    16.4
    0	    2	     6.6
    0	    3	     8.0
    0	    4	     9.5
    0	    5	    10.6
    0	    6	    11.7
    0	    7	     5.9
    0	    8	    11.0
    0	    9	     7.8
    0	   10	     8.9
    0	   11	    10.5
    0	   12	    15.4
    0	   13	     4.3
    0	   14	     7.9
    0	   15	    12.0
    0	   16	     2.6
    0	   17	     6.9
    0	   18	    17.0
    0	   19	     0.7
    0	   20	    12.0
    0	   21	     7.0
    0	   22	     7.6
    0	   23	     6.0
    0	   24	    10.0
    0	   25	    16.1
    0	   26	     6.5
    0	   27	    16.2
    0	   28	    16.7
    0	   29	    12.5
    0	   30	    11.9
    0	   31	     9.3
    0	   32	     8.9
    0	   33	    15.6
    0	   34	    14.1
    0	   35	     9.2
    0	   36	    11.0
    0	   37	    10.3
    0	   38	    12.5
    0	   39	     8.1
    0	   40	    12.4
    0	   41	    11.6
    0	   42	    14.5
    0	   43	     9.8
    0	   44	    10.2
    0	   45	    17.9
    0	   46	    10.2
    0	   47	    13.5
    0	   48	    14.9
    0	   49	    17.3
    0	   50	    10.7
    1	    2	    10.9
    1	    3	     9.2
    1	    4	    23.6
    1	    5	    10.2
    1	    6	    28.0
    1	    7	    10.9
    1	    8	    21.5
    1	    9	    23.3
    1	   10	     8.4
    1	   11	     8.3
    1	   12	    21.2
    1	   13	    20.3
    1	   14	    17.1
    1	   15	    15.1
    1	   16	    18.1
    1	   17	     9.5
    1	   18	    28.0
    1	   19	    15.7
    1	   20	    27.7
    1	   21	    20.1
    1	   22	    11.8
    1	   23	    20.4
    1	   24	     7.7
    1	   25	    32.5
    1	   26	    21.5
    1	   27	    23.4
    1	   28	    32.5
    1	   29	    11.7
    1	   30	    27.1
    1	   31	     8.6
    1	   32	    24.1
    1	   33	     4.7
    1	   34	    21.4
    1	   35	    17.6
    1	   36	    24.4
    1	   37	    26.2
    1	   38	    23.0
    1	   39	    13.5
    1	   40	    21.7
    1	   41	    23.5
    1	   42	    22.7
    1	   43	    23.7
    1	   44	     8.3
    1	   45	    23.3
    1	   46	    25.7
    1	   47	    11.7
    1	   48	    20.3
    1	   49	     1.5
    1	   50	    14.0
    1	   51	    16.4
    2	    1	    10.9
    2	    3	     1.7
    2	    4	    12.7
    2	    5	     4.3
    2	    6	    17.4
    2	    7	     4.5
    2	    8	    11.2
    2	    9	    14.4
    2	   10	     2.6
    2	   11	     8.3
    2	   12	    13.1
    2	   13	     9.8
    2	   14	     6.8
    2	   15	    13.6
    2	   16	     8.9
    2	   17	     3.6
    2	   18	    22.5
    2	   19	     5.9
    2	   20	    18.6
    2	   21	     9.2
    2	   22	     8.0
    2	   23	     9.5
    2	   24	     3.6
    2	   25	    22.2
    2	   26	    12.9
    2	   27	    14.8
    2	   28	    21.7
    2	   29	    12.2
    2	   30	    18.4
    2	   31	     2.8
    2	   32	    15.4
    2	   33	     9.2
    2	   34	    17.9
    2	   35	    12.9
    2	   36	    13.6
    2	   37	    15.4
    2	   38	    12.9
    2	   39	     9.6
    2	   40	    11.9
    2	   41	    17.1
    2	   42	    18.7
    2	   43	    16.0
    2	   44	     7.9
    2	   45	    15.5
    2	   46	    16.8
    2	   47	    13.0
    2	   48	    12.3
    2	   49	    11.5
    2	   50	     6.1
    2	   51	     6.6
    3	    1	     9.2
    3	    2	     1.7
    3	    4	    14.4
    3	    5	     3.9
    3	    6	    19.0
    3	    7	     4.6
    3	    8	    12.7
    3	    9	    15.7
    3	   10	     0.9
    3	   11	     7.5
    3	   12	    13.9
    3	   13	    11.4
    3	   14	     8.2
    3	   15	    13.4
    3	   16	    10.3
    3	   17	     3.2
    3	   18	    23.3
    3	   19	     7.3
    3	   20	    20.0
    3	   21	    10.9
    3	   22	     7.9
    3	   23	    11.2
    3	   24	     2.0
    3	   25	    23.8
    3	   26	    14.1
    3	   27	    15.8
    3	   28	    23.4
    3	   29	    11.6
    3	   30	    19.7
    3	   31	     1.4
    3	   32	    16.7
    3	   33	     7.6
    3	   34	    18.3
    3	   35	    13.3
    3	   36	    15.2
    3	   37	    17.1
    3	   38	    14.3
    3	   39	     9.8
    3	   40	    13.2
    3	   41	    18.0
    3	   42	    19.2
    3	   43	    17.1
    3	   44	     7.1
    3	   45	    16.4
    3	   46	    18.2
    3	   47	    12.3
    3	   48	    13.1
    3	   49	     9.8
    3	   50	     6.6
    3	   51	     8.0
    4	    1	    23.6
    4	    2	    12.7
    4	    3	    14.4
    4	    5	    14.5
    4	    6	     7.2
    4	    7	    14.7
    4	    8	     5.3
    4	    9	    11.7
    4	   10	    15.3
    4	   11	    19.5
    4	   12	    11.3
    4	   13	     5.8
    4	   14	     7.3
    4	   15	    21.4
    4	   16	    10.3
    4	   17	    15.1
    4	   18	    22.8
    4	   19	     9.8
    4	   20	    13.3
    4	   21	     3.6
    4	   22	    17.0
    4	   23	     3.5
    4	   24	    16.0
    4	   25	    12.1
    4	   26	    11.9
    4	   27	    10.6
    4	   28	     9.5
    4	   29	    21.9
    4	   30	    14.5
    4	   31	    15.1
    4	   32	    12.7
    4	   33	    21.2
    4	   34	    22.3
    4	   35	    18.0
    4	   36	     1.8
    4	   37	     4.6
    4	   38	     5.6
    4	   39	    17.5
    4	   40	     6.7
    4	   41	    18.0
    4	   42	    22.2
    4	   43	    14.9
    4	   44	    19.2
    4	   45	    12.9
    4	   46	    12.7
    4	   47	    22.9
    4	   48	    11.4
    4	   49	    24.1
    4	   50	    11.9
    4	   51	     9.5
    5	    1	    10.2
    5	    2	     4.3
    5	    3	     3.9
    5	    4	    14.5
    5	    6	    20.3
    5	    7	     8.5
    5	    8	    11.5
    5	    9	    18.5
    5	   10	     3.7
    5	   11	    11.1
    5	   12	    11.1
    5	   13	    13.1
    5	   14	     7.4
    5	   15	    17.3
    5	   16	    13.1
    5	   17	     7.1
    5	   18	    26.8
    5	   19	    10.0
    5	   20	    22.5
    5	   21	    11.0
    5	   22	    11.8
    5	   23	    11.9
    5	   24	     3.2
    5	   25	    25.3
    5	   26	    17.1
    5	   27	    13.3
    5	   28	    24.0
    5	   29	    15.3
    5	   30	    22.5
    5	   31	     2.8
    5	   32	    19.5
    5	   33	     6.8
    5	   34	    22.1
    5	   35	    17.1
    5	   36	    15.0
    5	   37	    18.0
    5	   38	    12.9
    5	   39	    13.6
    5	   40	    11.6
    5	   41	    21.5
    5	   42	    23.0
    5	   43	    20.2
    5	   44	    10.7
    5	   45	    13.4
    5	   46	    20.8
    5	   47	    16.0
    5	   48	    10.2
    5	   49	    10.2
    5	   50	     3.8
    5	   51	    10.6
    6	    1	    28.0
    6	    2	    17.4
    6	    3	    19.0
    6	    4	     7.2
    6	    5	    20.3
    6	    7	    17.6
    6	    8	    12.5
    6	    9	     8.6
    6	   10	    20.0
    6	   11	    22.1
    6	   12	    18.5
    6	   13	     7.7
    6	   14	    13.8
