VEHICLE INFORMATION
Type	Number	Capacity	Endurance	 Speed	 Unit cost
Truck	    5	       35	    24.00	   40	   1.0
Drone	    3	       25	     2.00	   60	   1.0

CUSTOMER INFORMATION
Id 	X	Y	Demand_D	Demand_P
0  	0.00	0.00	    0.00	    0.00
1  	-43.09	36.63	    2.50	    0.00
2  	-12.45	49.95	    2.50	    0.00
3  	9.57	51.06	    3.50	    0.00
4  	14.36	74.37	    3.00	    0.00
5  	47.87	95.46	    2.00	    0.00
6  	65.11	123.21	    3.00	    0.00
7  	37.34	128.76	    3.50	    0.00
8  	63.19	88.80	   13.50	    0.00
9  	31.60	51.06	   14.00	    0.00
10  	112.03	213.12	    4.50	    0.00
11  	44.04	193.14	    7.00	    0.00
12  	-46.92	88.80	   17.50	    0.00
13  	-56.49	43.29	    8.50	    0.00
14  	-21.06	112.11	    3.00	    0.00
15  	-52.66	55.50	    3.00	    0.00
16  	0.00	0.00	    0.00	    0.00

Distance For Drone
    0	   1	    56.6
    0	   2	    51.5
    0	   3	    51.9
    0	   4	    75.7
    0	   5	    106.8
    0	   6	    139.4
    0	   7	    134.1
    0	   8	    109.0
    0	   9	    60.0
    0	   10	    240.8
    0	   11	    198.1
    0	   12	    100.4
    0	   13	    71.2
    0	   14	    114.1
    0	   15	    76.5
    0	   16	    0.0
    0	   16	    0
    1	   0	    56.6
    1	   2	    33.4
    1	   3	    54.6
    1	   4	    68.7
    1	   5	    108.3
    1	   6	    138.6
    1	   7	    122.3
    1	   8	    118.4
    1	   9	    76.1
    1	   10	    235.0
    1	   11	    179.1
    1	   12	    52.3
    1	   13	    15.0
    1	   14	    78.6
    1	   15	    21.2
    1	   16	    56.6
    2	   0	    51.5
    2	   1	    33.4
    2	   3	    22.0
    2	   4	    36.3
    2	   5	    75.6
    2	   6	    106.7
    2	   7	    93.2
    2	   8	    85.0
    2	   9	    44.1
    2	   10	    205.2
    2	   11	    153.9
    2	   12	    51.9
    2	   13	    44.5
    2	   14	    62.8
    2	   15	    40.6
    2	   16	    51.5
    3	   0	    51.9
    3	   1	    54.6
    3	   2	    22.0
    3	   4	    23.8
    3	   5	    58.6
    3	   6	    91.1
    3	   7	    82.5
    3	   8	    65.6
    3	   9	    22.0
    3	   10	    191.7
    3	   11	    146.2
    3	   12	    67.9
    3	   13	    66.5
    3	   14	    68.3
    3	   15	    62.4
    3	   16	    51.9
    4	   0	    75.7
    4	   1	    68.7
    4	   2	    36.3
    4	   3	    23.8
    4	   5	    39.6
    4	   6	    70.4
    4	   7	    59.0
    4	   8	    50.9
    4	   9	    29.0
    4	   10	    169.7
    4	   11	    122.4
    4	   12	    63.0
    4	   13	    77.4
    4	   14	    51.8
    4	   15	    69.6
    4	   16	    75.7
    5	   0	    106.8
    5	   1	    108.3
    5	   2	    75.6
    5	   3	    58.6
    5	   4	    39.6
    5	   6	    32.7
    5	   7	    34.9
    5	   8	    16.7
    5	   9	    47.3
    5	   10	    134.0
    5	   11	    97.8
    5	   12	    95.0
    5	   13	    116.7
    5	   14	    70.9
    5	   15	    108.2
    5	   16	    106.8
    6	   0	    139.4
    6	   1	    138.6
    6	   2	    106.7
    6	   3	    91.1
    6	   4	    70.4
    6	   5	    32.7
    6	   7	    28.3
    6	   8	    34.5
    6	   9	    79.6
    6	   10	    101.4
    6	   11	    73.0
    6	   12	    117.2
    6	   13	    145.5
    6	   14	    86.9
    6	   15	    135.8
    6	   16	    139.4
    7	   0	    134.1
    7	   1	    122.3
    7	   2	    93.2
    7	   3	    82.5
    7	   4	    59.0
    7	   5	    34.9
    7	   6	    28.3
    7	   8	    47.6
    7	   9	    77.9
    7	   10	    112.7
    7	   11	    64.7
    7	   12	    93.3
    7	   13	    126.9
    7	   14	    60.7
    7	   15	    116.0
    7	   16	    134.1
    8	   0	    109.0
    8	   1	    118.4
    8	   2	    85.0
    8	   3	    65.6
    8	   4	    50.9
    8	   5	    16.7
    8	   6	    34.5
    8	   7	    47.6
    8	   9	    49.2
    8	   10	    133.6
    8	   11	    106.1
    8	   12	    110.1
    8	   13	    128.0
    8	   14	    87.4
    8	   15	    120.5
    8	   16	    109.0
    9	   0	    60.0
    9	   1	    76.1
    9	   2	    44.1
    9	   3	    22.0
    9	   4	    29.0
    9	   5	    47.3
    9	   6	    79.6
    9	   7	    77.9
    9	   8	    49.2
    9	   10	    180.9
    9	   11	    142.6
    9	   12	    87.1
    9	   13	    88.4
    9	   14	    80.6
    9	   15	    84.4
    9	   16	    60.0
    10	   0	    240.8
    10	   1	    235.0
    10	   2	    205.2
    10	   3	    191.7
    10	   4	    169.7
    10	   5	    134.0
    10	   6	    101.4
    10	   7	    112.7
    10	   8	    133.6
    10	   9	    180.9
    10	   11	    70.9
    10	   12	    201.8
    10	   13	    239.3
    10	   14	    167.1
    10	   15	    228.0
    10	   16	    240.8
    11	   0	    198.1
    11	   1	    179.1
    11	   2	    153.9
    11	   3	    146.2
    11	   4	    122.4
    11	   5	    97.8
    11	   6	    73.0
    11	   7	    64.7
    11	   8	    106.1
    11	   9	    142.6
    11	   10	    70.9
    11	   12	    138.4
    11	   13	    180.4
    11	   14	    103.9
    11	   15	    168.2
    11	   16	    198.1
    12	   0	    100.4
    12	   1	    52.3
    12	   2	    51.9
    12	   3	    67.9
    12	   4	    63.0
    12	   5	    95.0
    12	   6	    117.2
    12	   7	    93.3
    12	   8	    110.1
    12	   9	    87.1
